#1:i  2:j   3:lat       4:lon       5:rproj     6:vproj     
54    63    +9.00000    +113.40000  +1.794e-01  -8.915e-01  
54    64    +9.00000    +115.20000  +1.790e-01  -8.780e-01  
54    65    +9.00000    +117.00000  +1.785e-01  -8.636e-01  
54    66    +9.00000    +118.80000  +1.781e-01  -8.484e-01  
54    67    +9.00000    +120.60000  +1.776e-01  -8.324e-01  
54    68    +9.00000    +122.40000  +1.771e-01  -8.155e-01  
54    69    +9.00000    +124.20000  +1.766e-01  -7.978e-01  
54    70    +9.00000    +126.00000  +1.761e-01  -7.793e-01  
54    71    +9.00000    +127.80000  +1.755e-01  -7.600e-01  
54    72    +9.00000    +129.60000  +1.750e-01  -7.400e-01  
54    73    +9.00000    +131.40000  +1.744e-01  -7.193e-01  
54    74    +9.00000    +133.20000  +1.738e-01  -6.978e-01  
54    75    +9.00000    +135.00000  +1.731e-01  -6.756e-01  
54    76    +9.00000    +136.80000  +1.725e-01  -6.528e-01  
54    77    +9.00000    +138.60000  +1.719e-01  -6.293e-01  
54    78    +9.00000    +140.40000  +1.712e-01  -6.052e-01  
54    79    +9.00000    +142.20000  +1.705e-01  -5.805e-01  
54    80    +9.00000    +144.00000  +1.698e-01  -5.552e-01  
54    81    +9.00000    +145.80000  +1.691e-01  -5.294e-01  
54    82    +9.00000    +147.60000  +1.684e-01  -5.031e-01  
54    83    +9.00000    +149.40000  +1.676e-01  -4.762e-01  
54    84    +9.00000    +151.20000  +1.669e-01  -4.489e-01  
54    85    +9.00000    +153.00000  +1.661e-01  -4.211e-01  
54    86    +9.00000    +154.80000  +1.654e-01  -3.929e-01  
54    87    +9.00000    +156.60000  +1.646e-01  -3.643e-01  
54    88    +9.00000    +158.40000  +1.638e-01  -3.353e-01  
54    89    +9.00000    +160.20000  +1.630e-01  -3.060e-01  
54    90    +9.00000    +162.00000  +1.622e-01  -2.765e-01  
54    91    +9.00000    +163.80000  +1.614e-01  -2.466e-01  
54    92    +9.00000    +165.60000  +1.606e-01  -2.165e-01  
54    93    +9.00000    +167.40000  +1.598e-01  -1.861e-01  
54    94    +9.00000    +169.20000  +1.590e-01  -1.556e-01  
54    95    +9.00000    +171.00000  +1.581e-01  -1.249e-01  
54    96    +9.00000    +172.80000  +1.573e-01  -9.410e-02  
54    97    +9.00000    +174.60000  +1.565e-01  -6.319e-02  
54    98    +9.00000    +176.40000  +1.557e-01  -3.222e-02  
54    99    +9.00000    +178.20000  +1.549e-01  -1.208e-03  
54    100   +9.00000    +180.00000  +1.540e-01  +2.981e-02  
54    101   +9.00000    +181.80000  +1.532e-01  +6.080e-02  
54    102   +9.00000    +183.60000  +1.524e-01  +9.173e-02  
54    103   +9.00000    +185.40000  +1.516e-01  +1.226e-01  
54    104   +9.00000    +187.20000  +1.508e-01  +1.533e-01  
54    105   +9.00000    +189.00000  +1.500e-01  +1.839e-01  
54    106   +9.00000    +190.80000  +1.492e-01  +2.143e-01  
54    107   +9.00000    +192.60000  +1.484e-01  +2.445e-01  
54    108   +9.00000    +194.40000  +1.476e-01  +2.745e-01  
54    109   +9.00000    +196.20000  +1.469e-01  +3.042e-01  
54    110   +9.00000    +198.00000  +1.461e-01  +3.336e-01  
54    111   +9.00000    +199.80000  +1.453e-01  +3.626e-01  
54    112   +9.00000    +201.60000  +1.446e-01  +3.913e-01  
54    113   +9.00000    +203.40000  +1.439e-01  +4.197e-01  
54    114   +9.00000    +205.20000  +1.432e-01  +4.476e-01  
54    115   +9.00000    +207.00000  +1.425e-01  +4.751e-01  
54    116   +9.00000    +208.80000  +1.418e-01  +5.021e-01  
54    117   +9.00000    +210.60000  +1.411e-01  +5.287e-01  
54    118   +9.00000    +212.40000  +1.404e-01  +5.547e-01  
54    119   +9.00000    +214.20000  +1.398e-01  +5.801e-01  
54    120   +9.00000    +216.00000  +1.392e-01  +6.051e-01  
54    121   +9.00000    +217.80000  +1.386e-01  +6.294e-01  
54    122   +9.00000    +219.60000  +1.380e-01  +6.531e-01  
54    123   +9.00000    +221.40000  +1.374e-01  +6.761e-01  
54    124   +9.00000    +223.20000  +1.368e-01  +6.985e-01  
54    125   +9.00000    +225.00000  +1.363e-01  +7.202e-01  
54    126   +9.00000    +226.80000  +1.358e-01  +7.412e-01  
54    127   +9.00000    +228.60000  +1.353e-01  +7.615e-01  
54    128   +9.00000    +230.40000  +1.348e-01  +7.810e-01  
54    129   +9.00000    +232.20000  +1.344e-01  +7.998e-01  
54    130   +9.00000    +234.00000  +1.339e-01  +8.177e-01  
54    131   +9.00000    +235.80000  +1.335e-01  +8.349e-01  
54    132   +9.00000    +237.60000  +1.331e-01  +8.513e-01  
54    133   +9.00000    +239.40000  +1.328e-01  +8.668e-01  
54    134   +9.00000    +241.20000  +1.324e-01  +8.814e-01  
54    135   +9.00000    +243.00000  +1.321e-01  +8.952e-01  
54    136   +9.00000    +244.80000  +1.318e-01  +9.081e-01  
54    137   +9.00000    +246.60000  +1.315e-01  +9.202e-01  
54    138   +9.00000    +248.40000  +1.313e-01  +9.313e-01  
54    139   +9.00000    +250.20000  +1.311e-01  +9.415e-01  
54    140   +9.00000    +252.00000  +1.309e-01  +9.508e-01  
54    141   +9.00000    +253.80000  +1.307e-01  +9.591e-01  
54    142   +9.00000    +255.60000  +1.306e-01  +9.665e-01  
54    143   +9.00000    +257.40000  +1.304e-01  +9.730e-01  
54    144   +9.00000    +259.20000  +1.303e-01  +9.785e-01  
54    145   +9.00000    +261.00000  +1.303e-01  +9.830e-01  
54    146   +9.00000    +262.80000  +1.302e-01  +9.866e-01  
54    147   +9.00000    +264.60000  +1.302e-01  +9.892e-01  
54    148   +9.00000    +266.40000  +1.302e-01  +9.908e-01  
54    149   +9.00000    +268.20000  +1.303e-01  +9.915e-01  
54    150   +9.00000    +270.00000  +1.303e-01  +9.911e-01  
54    151   +9.00000    +271.80000  +1.304e-01  +9.899e-01  
54    152   +9.00000    +273.60000  +1.305e-01  +9.876e-01  
54    153   +9.00000    +275.40000  +1.307e-01  +9.843e-01  
54    154   +9.00000    +277.20000  +1.308e-01  +9.801e-01  
54    155   +9.00000    +279.00000  +1.310e-01  +9.750e-01  
54    156   +9.00000    +280.80000  +1.312e-01  +9.689e-01  
54    157   +9.00000    +282.60000  +1.315e-01  +9.618e-01  
54    158   +9.00000    +284.40000  +1.317e-01  +9.538e-01  
54    159   +9.00000    +286.20000  +1.320e-01  +9.448e-01  
54    160   +9.00000    +288.00000  +1.323e-01  +9.349e-01  
54    161   +9.00000    +289.80000  +1.327e-01  +9.241e-01  
54    162   +9.00000    +291.60000  +1.330e-01  +9.124e-01  
54    163   +9.00000    +293.40000  +1.334e-01  +8.998e-01  
54    164   +9.00000    +295.20000  +1.338e-01  +8.863e-01  
54    165   +9.00000    +297.00000  +1.342e-01  +8.719e-01  
54    166   +9.00000    +298.80000  +1.347e-01  +8.567e-01  
54    167   +9.00000    +300.60000  +1.351e-01  +8.406e-01  
54    168   +9.00000    +302.40000  +1.356e-01  +8.237e-01  
54    169   +9.00000    +304.20000  +1.361e-01  +8.060e-01  
54    170   +9.00000    +306.00000  +1.367e-01  +7.876e-01  
54    171   +9.00000    +307.80000  +1.372e-01  +7.683e-01  
54    172   +9.00000    +309.60000  +1.378e-01  +7.483e-01  
54    173   +9.00000    +311.40000  +1.384e-01  +7.275e-01  
54    174   +9.00000    +313.20000  +1.390e-01  +7.061e-01  
54    175   +9.00000    +315.00000  +1.396e-01  +6.839e-01  
54    176   +9.00000    +316.80000  +1.403e-01  +6.611e-01  
54    177   +9.00000    +318.60000  +1.409e-01  +6.376e-01  
54    178   +9.00000    +320.40000  +1.416e-01  +6.135e-01  
54    179   +9.00000    +322.20000  +1.423e-01  +5.888e-01  
54    180   +9.00000    +324.00000  +1.430e-01  +5.635e-01  
54    181   +9.00000    +325.80000  +1.437e-01  +5.377e-01  
54    182   +9.00000    +327.60000  +1.444e-01  +5.113e-01  
54    183   +9.00000    +329.40000  +1.451e-01  +4.845e-01  
54    184   +9.00000    +331.20000  +1.459e-01  +4.571e-01  
54    185   +9.00000    +333.00000  +1.466e-01  +4.294e-01  
54    186   +9.00000    +334.80000  +1.474e-01  +4.012e-01  
54    187   +9.00000    +336.60000  +1.482e-01  +3.726e-01  
54    188   +9.00000    +338.40000  +1.490e-01  +3.436e-01  
54    189   +9.00000    +340.20000  +1.498e-01  +3.143e-01  
54    190   +9.00000    +342.00000  +1.506e-01  +2.847e-01  
54    191   +9.00000    +343.80000  +1.514e-01  +2.548e-01  
54    192   +9.00000    +345.60000  +1.522e-01  +2.247e-01  
54    193   +9.00000    +347.40000  +1.530e-01  +1.944e-01  
54    194   +9.00000    +349.20000  +1.538e-01  +1.639e-01  
54    195   +9.00000    +351.00000  +1.546e-01  +1.332e-01  
54    196   +9.00000    +352.80000  +1.554e-01  +1.024e-01  
54    197   +9.00000    +354.60000  +1.563e-01  +7.146e-02  
54    198   +9.00000    +356.40000  +1.571e-01  +4.049e-02  
54    199   +9.00000    +358.20000  +1.579e-01  +9.479e-03  
55    0     +10.80000   +0.00000    +1.896e-01  -2.058e-02  
55    1     +10.80000   +1.80000    +1.905e-01  -5.140e-02  
55    2     +10.80000   +3.60000    +1.913e-01  -8.216e-02  
55    3     +10.80000   +5.40000    +1.921e-01  -1.128e-01  
55    4     +10.80000   +7.20000    +1.929e-01  -1.434e-01  
55    5     +10.80000   +9.00000    +1.937e-01  -1.738e-01  
55    6     +10.80000   +10.80000   +1.945e-01  -2.041e-01  
55    7     +10.80000   +12.60000   +1.952e-01  -2.341e-01  
55    8     +10.80000   +14.40000   +1.960e-01  -2.639e-01  
55    9     +10.80000   +16.20000   +1.968e-01  -2.934e-01  
55    10    +10.80000   +18.00000   +1.975e-01  -3.227e-01  
55    11    +10.80000   +19.80000   +1.983e-01  -3.516e-01  
55    12    +10.80000   +21.60000   +1.990e-01  -3.801e-01  
55    13    +10.80000   +23.40000   +1.997e-01  -4.083e-01  
55    14    +10.80000   +25.20000   +2.005e-01  -4.361e-01  
55    15    +10.80000   +27.00000   +2.012e-01  -4.634e-01  
55    16    +10.80000   +28.80000   +2.018e-01  -4.903e-01  
55    17    +10.80000   +30.60000   +2.025e-01  -5.167e-01  
55    18    +10.80000   +32.40000   +2.032e-01  -5.426e-01  
55    19    +10.80000   +34.20000   +2.038e-01  -5.679e-01  
55    20    +10.80000   +36.00000   +2.044e-01  -5.927e-01  
55    21    +10.80000   +37.80000   +2.050e-01  -6.169e-01  
55    22    +10.80000   +39.60000   +2.056e-01  -6.404e-01  
55    23    +10.80000   +41.40000   +2.062e-01  -6.633e-01  
55    24    +10.80000   +43.20000   +2.068e-01  -6.856e-01  
55    25    +10.80000   +45.00000   +2.073e-01  -7.072e-01  
55    26    +10.80000   +46.80000   +2.078e-01  -7.281e-01  
55    27    +10.80000   +48.60000   +2.083e-01  -7.482e-01  
55    28    +10.80000   +50.40000   +2.088e-01  -7.677e-01  
55    29    +10.80000   +52.20000   +2.092e-01  -7.863e-01  
55    30    +10.80000   +54.00000   +2.097e-01  -8.042e-01  
55    31    +10.80000   +55.80000   +2.101e-01  -8.213e-01  
55    32    +10.80000   +57.60000   +2.104e-01  -8.375e-01  
55    33    +10.80000   +59.40000   +2.108e-01  -8.530e-01  
55    34    +10.80000   +61.20000   +2.111e-01  -8.675e-01  
55    35    +10.80000   +63.00000   +2.115e-01  -8.813e-01  
55    36    +10.80000   +64.80000   +2.118e-01  -8.941e-01  
55    37    +10.80000   +66.60000   +2.120e-01  -9.061e-01  
55    38    +10.80000   +68.40000   +2.123e-01  -9.171e-01  
55    39    +10.80000   +70.20000   +2.125e-01  -9.273e-01  
55    40    +10.80000   +72.00000   +2.127e-01  -9.365e-01  
55    41    +10.80000   +73.80000   +2.129e-01  -9.448e-01  
55    42    +10.80000   +75.60000   +2.130e-01  -9.522e-01  
55    43    +10.80000   +77.40000   +2.131e-01  -9.586e-01  
55    44    +10.80000   +79.20000   +2.132e-01  -9.641e-01  
55    45    +10.80000   +81.00000   +2.133e-01  -9.686e-01  
55    46    +10.80000   +82.80000   +2.133e-01  -9.721e-01  
55    47    +10.80000   +84.60000   +2.133e-01  -9.747e-01  
55    48    +10.80000   +86.40000   +2.133e-01  -9.763e-01  
55    49    +10.80000   +88.20000   +2.133e-01  -9.770e-01  
55    50    +10.80000   +90.00000   +2.132e-01  -9.767e-01  
55    51    +10.80000   +91.80000   +2.131e-01  -9.754e-01  
55    52    +10.80000   +93.60000   +2.130e-01  -9.731e-01  
55    53    +10.80000   +95.40000   +2.129e-01  -9.699e-01  
55    54    +10.80000   +97.20000   +2.127e-01  -9.657e-01  
55    55    +10.80000   +99.00000   +2.125e-01  -9.606e-01  
55    56    +10.80000   +100.80000  +2.123e-01  -9.545e-01  
55    57    +10.80000   +102.60000  +2.121e-01  -9.474e-01  
55    58    +10.80000   +104.40000  +2.118e-01  -9.395e-01  
55    59    +10.80000   +106.20000  +2.116e-01  -9.306e-01  
55    60    +10.80000   +108.00000  +2.112e-01  -9.207e-01  
55    61    +10.80000   +109.80000  +2.109e-01  -9.100e-01  
55    62    +10.80000   +111.60000  +2.106e-01  -8.983e-01  
55    63    +10.80000   +113.40000  +2.102e-01  -8.858e-01  
55    64    +10.80000   +115.20000  +2.098e-01  -8.724e-01  
55    65    +10.80000   +117.00000  +2.093e-01  -8.581e-01  
55    66    +10.80000   +118.80000  +2.089e-01  -8.429e-01  
55    67    +10.80000   +120.60000  +2.084e-01  -8.270e-01  
55    68    +10.80000   +122.40000  +2.079e-01  -8.102e-01  
55    69    +10.80000   +124.20000  +2.074e-01  -7.926e-01  
55    70    +10.80000   +126.00000  +2.069e-01  -7.742e-01  
55    71    +10.80000   +127.80000  +2.064e-01  -7.550e-01  
55    72    +10.80000   +129.60000  +2.058e-01  -7.351e-01  
55    73    +10.80000   +131.40000  +2.052e-01  -7.145e-01  
55    74    +10.80000   +133.20000  +2.046e-01  -6.931e-01  
55    75    +10.80000   +135.00000  +2.040e-01  -6.711e-01  
55    76    +10.80000   +136.80000  +2.034e-01  -6.484e-01  
55    77    +10.80000   +138.60000  +2.027e-01  -6.250e-01  
55    78    +10.80000   +140.40000  +2.020e-01  -6.011e-01  
55    79    +10.80000   +142.20000  +2.014e-01  -5.765e-01  
55    80    +10.80000   +144.00000  +2.007e-01  -5.514e-01  
55    81    +10.80000   +145.80000  +2.000e-01  -5.257e-01  
55    82    +10.80000   +147.60000  +1.992e-01  -4.995e-01  
55    83    +10.80000   +149.40000  +1.985e-01  -4.728e-01  
55    84    +10.80000   +151.20000  +1.978e-01  -4.456e-01  
55    85    +10.80000   +153.00000  +1.970e-01  -4.179e-01  
55    86    +10.80000   +154.80000  +1.962e-01  -3.899e-01  
55    87    +10.80000   +156.60000  +1.955e-01  -3.615e-01  
55    88    +10.80000   +158.40000  +1.947e-01  -3.327e-01  
55    89    +10.80000   +160.20000  +1.939e-01  -3.035e-01  
55    90    +10.80000   +162.00000  +1.931e-01  -2.741e-01  
55    91    +10.80000   +163.80000  +1.923e-01  -2.444e-01  
55    92    +10.80000   +165.60000  +1.915e-01  -2.144e-01  
55    93    +10.80000   +167.40000  +1.907e-01  -1.843e-01  
55    94    +10.80000   +169.20000  +1.899e-01  -1.539e-01  
55    95    +10.80000   +171.00000  +1.891e-01  -1.234e-01  
55    96    +10.80000   +172.80000  +1.883e-01  -9.274e-02  
55    97    +10.80000   +174.60000  +1.874e-01  -6.201e-02  
55    98    +10.80000   +176.40000  +1.866e-01  -3.120e-02  
55    99    +10.80000   +178.20000  +1.858e-01  -3.605e-04  
55    100   +10.80000   +180.00000  +1.850e-01  +3.049e-02  
55    101   +10.80000   +181.80000  +1.842e-01  +6.131e-02  
55    102   +10.80000   +183.60000  +1.834e-01  +9.207e-02  
55    103   +10.80000   +185.40000  +1.826e-01  +1.227e-01  
55    104   +10.80000   +187.20000  +1.818e-01  +1.533e-01  
55    105   +10.80000   +189.00000  +1.810e-01  +1.837e-01  
55    106   +10.80000   +190.80000  +1.802e-01  +2.140e-01  
55    107   +10.80000   +192.60000  +1.794e-01  +2.440e-01  
55    108   +10.80000   +194.40000  +1.786e-01  +2.738e-01  
55    109   +10.80000   +196.20000  +1.778e-01  +3.033e-01  
55    110   +10.80000   +198.00000  +1.771e-01  +3.326e-01  
55    111   +10.80000   +199.80000  +1.763e-01  +3.615e-01  
55    112   +10.80000   +201.60000  +1.756e-01  +3.900e-01  
55    113   +10.80000   +203.40000  +1.749e-01  +4.182e-01  
55    114   +10.80000   +205.20000  +1.742e-01  +4.460e-01  
55    115   +10.80000   +207.00000  +1.735e-01  +4.733e-01  
55    116   +10.80000   +208.80000  +1.728e-01  +5.002e-01  
55    117   +10.80000   +210.60000  +1.721e-01  +5.266e-01  
55    118   +10.80000   +212.40000  +1.715e-01  +5.525e-01  
55    119   +10.80000   +214.20000  +1.708e-01  +5.778e-01  
55    120   +10.80000   +216.00000  +1.702e-01  +6.026e-01  
55    121   +10.80000   +217.80000  +1.696e-01  +6.268e-01  
55    122   +10.80000   +219.60000  +1.690e-01  +6.503e-01  
55    123   +10.80000   +221.40000  +1.684e-01  +6.733e-01  
55    124   +10.80000   +223.20000  +1.679e-01  +6.955e-01  
55    125   +10.80000   +225.00000  +1.673e-01  +7.171e-01  
55    126   +10.80000   +226.80000  +1.668e-01  +7.380e-01  
55    127   +10.80000   +228.60000  +1.663e-01  +7.582e-01  
55    128   +10.80000   +230.40000  +1.659e-01  +7.776e-01  
55    129   +10.80000   +232.20000  +1.654e-01  +7.962e-01  
55    130   +10.80000   +234.00000  +1.650e-01  +8.141e-01  
55    131   +10.80000   +235.80000  +1.646e-01  +8.312e-01  
55    132   +10.80000   +237.60000  +1.642e-01  +8.474e-01  
55    133   +10.80000   +239.40000  +1.638e-01  +8.629e-01  
55    134   +10.80000   +241.20000  +1.635e-01  +8.774e-01  
55    135   +10.80000   +243.00000  +1.632e-01  +8.912e-01  
55    136   +10.80000   +244.80000  +1.629e-01  +9.040e-01  
55    137   +10.80000   +246.60000  +1.626e-01  +9.160e-01  
55    138   +10.80000   +248.40000  +1.624e-01  +9.270e-01  
55    139   +10.80000   +250.20000  +1.621e-01  +9.372e-01  
55    140   +10.80000   +252.00000  +1.619e-01  +9.464e-01  
55    141   +10.80000   +253.80000  +1.618e-01  +9.547e-01  
55    142   +10.80000   +255.60000  +1.616e-01  +9.621e-01  
55    143   +10.80000   +257.40000  +1.615e-01  +9.685e-01  
55    144   +10.80000   +259.20000  +1.614e-01  +9.740e-01  
55    145   +10.80000   +261.00000  +1.614e-01  +9.785e-01  
55    146   +10.80000   +262.80000  +1.613e-01  +9.820e-01  
55    147   +10.80000   +264.60000  +1.613e-01  +9.846e-01  
55    148   +10.80000   +266.40000  +1.613e-01  +9.862e-01  
55    149   +10.80000   +268.20000  +1.613e-01  +9.869e-01  
55    150   +10.80000   +270.00000  +1.614e-01  +9.866e-01  
55    151   +10.80000   +271.80000  +1.615e-01  +9.853e-01  
55    152   +10.80000   +273.60000  +1.616e-01  +9.830e-01  
55    153   +10.80000   +275.40000  +1.617e-01  +9.798e-01  
55    154   +10.80000   +277.20000  +1.619e-01  +9.756e-01  
55    155   +10.80000   +279.00000  +1.621e-01  +9.705e-01  
55    156   +10.80000   +280.80000  +1.623e-01  +9.644e-01  
55    157   +10.80000   +282.60000  +1.625e-01  +9.574e-01  
55    158   +10.80000   +284.40000  +1.628e-01  +9.494e-01  
55    159   +10.80000   +286.20000  +1.631e-01  +9.405e-01  
55    160   +10.80000   +288.00000  +1.634e-01  +9.306e-01  
55    161   +10.80000   +289.80000  +1.637e-01  +9.199e-01  
55    162   +10.80000   +291.60000  +1.641e-01  +9.082e-01  
55    163   +10.80000   +293.40000  +1.645e-01  +8.957e-01  
55    164   +10.80000   +295.20000  +1.649e-01  +8.823e-01  
55    165   +10.80000   +297.00000  +1.653e-01  +8.680e-01  
55    166   +10.80000   +298.80000  +1.657e-01  +8.528e-01  
55    167   +10.80000   +300.60000  +1.662e-01  +8.369e-01  
55    168   +10.80000   +302.40000  +1.667e-01  +8.201e-01  
55    169   +10.80000   +304.20000  +1.672e-01  +8.025e-01  
55    170   +10.80000   +306.00000  +1.677e-01  +7.841e-01  
55    171   +10.80000   +307.80000  +1.683e-01  +7.649e-01  
55    172   +10.80000   +309.60000  +1.688e-01  +7.450e-01  
55    173   +10.80000   +311.40000  +1.694e-01  +7.244e-01  
55    174   +10.80000   +313.20000  +1.700e-01  +7.030e-01  
55    175   +10.80000   +315.00000  +1.706e-01  +6.810e-01  
55    176   +10.80000   +316.80000  +1.713e-01  +6.583e-01  
55    177   +10.80000   +318.60000  +1.719e-01  +6.350e-01  
55    178   +10.80000   +320.40000  +1.726e-01  +6.110e-01  
55    179   +10.80000   +322.20000  +1.733e-01  +5.864e-01  
55    180   +10.80000   +324.00000  +1.740e-01  +5.613e-01  
55    181   +10.80000   +325.80000  +1.747e-01  +5.356e-01  
55    182   +10.80000   +327.60000  +1.754e-01  +5.094e-01  
55    183   +10.80000   +329.40000  +1.761e-01  +4.827e-01  
55    184   +10.80000   +331.20000  +1.769e-01  +4.555e-01  
55    185   +10.80000   +333.00000  +1.776e-01  +4.278e-01  
55    186   +10.80000   +334.80000  +1.784e-01  +3.998e-01  
55    187   +10.80000   +336.60000  +1.792e-01  +3.714e-01  
55    188   +10.80000   +338.40000  +1.799e-01  +3.426e-01  
55    189   +10.80000   +340.20000  +1.807e-01  +3.134e-01  
55    190   +10.80000   +342.00000  +1.815e-01  +2.840e-01  
55    191   +10.80000   +343.80000  +1.823e-01  +2.543e-01  
55    192   +10.80000   +345.60000  +1.831e-01  +2.243e-01  
55    193   +10.80000   +347.40000  +1.839e-01  +1.942e-01  
55    194   +10.80000   +349.20000  +1.848e-01  +1.638e-01  
55    195   +10.80000   +351.00000  +1.856e-01  +1.333e-01  
55    196   +10.80000   +352.80000  +1.864e-01  +1.027e-01  
55    197   +10.80000   +354.60000  +1.872e-01  +7.191e-02  
55    198   +10.80000   +356.40000  +1.880e-01  +4.111e-02  
55    199   +10.80000   +358.20000  +1.888e-01  +1.027e-02  
56    0     +12.60000   +0.00000    +2.204e-01  -1.960e-02  
56    1     +12.60000   +1.80000    +2.212e-01  -5.022e-02  
56    2     +12.60000   +3.60000    +2.220e-01  -8.079e-02  
56    3     +12.60000   +5.40000    +2.228e-01  -1.113e-01  
56    4     +12.60000   +7.20000    +2.236e-01  -1.416e-01  
56    5     +12.60000   +9.00000    +2.244e-01  -1.718e-01  
56    6     +12.60000   +10.80000   +2.252e-01  -2.019e-01  
56    7     +12.60000   +12.60000   +2.259e-01  -2.317e-01  
56    8     +12.60000   +14.40000   +2.267e-01  -2.613e-01  
56    9     +12.60000   +16.20000   +2.275e-01  -2.907e-01  
56    10    +12.60000   +18.00000   +2.282e-01  -3.197e-01  
56    11    +12.60000   +19.80000   +2.290e-01  -3.485e-01  
56    12    +12.60000   +21.60000   +2.297e-01  -3.768e-01  
56    13    +12.60000   +23.40000   +2.304e-01  -4.048e-01  
56    14    +12.60000   +25.20000   +2.311e-01  -4.324e-01  
56    15    +12.60000   +27.00000   +2.318e-01  -4.596e-01  
56    16    +12.60000   +28.80000   +2.325e-01  -4.863e-01  
56    17    +12.60000   +30.60000   +2.332e-01  -5.125e-01  
56    18    +12.60000   +32.40000   +2.338e-01  -5.382e-01  
56    19    +12.60000   +34.20000   +2.345e-01  -5.634e-01  
56    20    +12.60000   +36.00000   +2.351e-01  -5.880e-01  
56    21    +12.60000   +37.80000   +2.357e-01  -6.120e-01  
56    22    +12.60000   +39.60000   +2.363e-01  -6.354e-01  
56    23    +12.60000   +41.40000   +2.368e-01  -6.582e-01  
56    24    +12.60000   +43.20000   +2.374e-01  -6.803e-01  
56    25    +12.60000   +45.00000   +2.379e-01  -7.018e-01  
56    26    +12.60000   +46.80000   +2.384e-01  -7.225e-01  
56    27    +12.60000   +48.60000   +2.389e-01  -7.426e-01  
56    28    +12.60000   +50.40000   +2.394e-01  -7.618e-01  
56    29    +12.60000   +52.20000   +2.398e-01  -7.804e-01  
56    30    +12.60000   +54.00000   +2.403e-01  -7.981e-01  
56    31    +12.60000   +55.80000   +2.407e-01  -8.151e-01  
56    32    +12.60000   +57.60000   +2.410e-01  -8.313e-01  
56    33    +12.60000   +59.40000   +2.414e-01  -8.466e-01  
56    34    +12.60000   +61.20000   +2.417e-01  -8.611e-01  
56    35    +12.60000   +63.00000   +2.421e-01  -8.747e-01  
56    36    +12.60000   +64.80000   +2.424e-01  -8.875e-01  
56    37    +12.60000   +66.60000   +2.426e-01  -8.993e-01  
56    38    +12.60000   +68.40000   +2.429e-01  -9.103e-01  
56    39    +12.60000   +70.20000   +2.431e-01  -9.204e-01  
56    40    +12.60000   +72.00000   +2.433e-01  -9.296e-01  
56    41    +12.60000   +73.80000   +2.434e-01  -9.378e-01  
56    42    +12.60000   +75.60000   +2.436e-01  -9.451e-01  
56    43    +12.60000   +77.40000   +2.437e-01  -9.515e-01  
56    44    +12.60000   +79.20000   +2.438e-01  -9.570e-01  
56    45    +12.60000   +81.00000   +2.439e-01  -9.614e-01  
56    46    +12.60000   +82.80000   +2.439e-01  -9.650e-01  
56    47    +12.60000   +84.60000   +2.439e-01  -9.675e-01  
56    48    +12.60000   +86.40000   +2.439e-01  -9.691e-01  
56    49    +12.60000   +88.20000   +2.439e-01  -9.698e-01  
56    50    +12.60000   +90.00000   +2.438e-01  -9.695e-01  
56    51    +12.60000   +91.80000   +2.437e-01  -9.682e-01  
56    52    +12.60000   +93.60000   +2.436e-01  -9.660e-01  
56    53    +12.60000   +95.40000   +2.435e-01  -9.628e-01  
56    54    +12.60000   +97.20000   +2.433e-01  -9.586e-01  
56    55    +12.60000   +99.00000   +2.431e-01  -9.535e-01  
56    56    +12.60000   +100.80000  +2.429e-01  -9.475e-01  
56    57    +12.60000   +102.60000  +2.427e-01  -9.405e-01  
56    58    +12.60000   +104.40000  +2.424e-01  -9.325e-01  
56    59    +12.60000   +106.20000  +2.421e-01  -9.237e-01  
56    60    +12.60000   +108.00000  +2.418e-01  -9.139e-01  
56    61    +12.60000   +109.80000  +2.415e-01  -9.032e-01  
56    62    +12.60000   +111.60000  +2.412e-01  -8.917e-01  
56    63    +12.60000   +113.40000  +2.408e-01  -8.792e-01  
56    64    +12.60000   +115.20000  +2.404e-01  -8.659e-01  
56    65    +12.60000   +117.00000  +2.400e-01  -8.517e-01  
56    66    +12.60000   +118.80000  +2.395e-01  -8.366e-01  
56    67    +12.60000   +120.60000  +2.390e-01  -8.208e-01  
56    68    +12.60000   +122.40000  +2.386e-01  -8.041e-01  
56    69    +12.60000   +124.20000  +2.381e-01  -7.866e-01  
56    70    +12.60000   +126.00000  +2.375e-01  -7.683e-01  
56    71    +12.60000   +127.80000  +2.370e-01  -7.493e-01  
56    72    +12.60000   +129.60000  +2.364e-01  -7.295e-01  
56    73    +12.60000   +131.40000  +2.358e-01  -7.090e-01  
56    74    +12.60000   +133.20000  +2.353e-01  -6.878e-01  
56    75    +12.60000   +135.00000  +2.346e-01  -6.659e-01  
56    76    +12.60000   +136.80000  +2.340e-01  -6.433e-01  
56    77    +12.60000   +138.60000  +2.334e-01  -6.201e-01  
56    78    +12.60000   +140.40000  +2.327e-01  -5.963e-01  
56    79    +12.60000   +142.20000  +2.320e-01  -5.719e-01  
56    80    +12.60000   +144.00000  +2.313e-01  -5.469e-01  
56    81    +12.60000   +145.80000  +2.306e-01  -5.214e-01  
56    82    +12.60000   +147.60000  +2.299e-01  -4.954e-01  
56    83    +12.60000   +149.40000  +2.292e-01  -4.688e-01  
56    84    +12.60000   +151.20000  +2.284e-01  -4.418e-01  
56    85    +12.60000   +153.00000  +2.277e-01  -4.144e-01  
